shapeid,x,y,name,type
5733,103.9246708,1.3292128,Bedok North Road,primary
5733,103.9245867,1.3292078,Bedok North Road,primary
5733,103.9238382,1.3292902,Bedok North Road,primary
5733,103.9232994,1.3294089,Bedok North Road,primary
5733,103.9228436,1.3295853,Bedok North Road,primary
5733,103.9221517,1.329966,Bedok North Road,primary
5733,103.9207415,1.3309511,Bedok North Road,primary
5734,103.9050791,1.319266,Jalan Eunos,primary
5734,103.905088,1.3185447,Jalan Eunos,primary
5734,103.9051775,1.3176661,Jalan Eunos,primary
5735,103.8784242,1.3077723,Mountbatten Road,primary
5735,103.8775517,1.3080766,Mountbatten Road,primary
5738,103.8670685,1.3033148,Republic Avenue,primary
5738,103.8672197,1.3031031,Republic Avenue,primary
5738,103.8672735,1.3029333,Republic Avenue,primary
5738,103.8672917,1.3027628,Republic Avenue,primary
5738,103.8672902,1.3025215,Republic Avenue,primary
5738,103.86724,1.3023063,Republic Avenue,primary
5738,103.8671709,1.3021374,Republic Avenue,primary
5738,103.8670565,1.3019556,Republic Avenue,primary
5738,103.8666448,1.3014064,Republic Avenue,primary
5738,103.8660167,1.3007899,Republic Avenue,primary
5738,103.865556,1.3004545,Republic Avenue,primary
5738,103.8650895,1.3002114,Republic Avenue,primary
5738,103.864887,1.3001339,Republic Avenue,primary
5738,103.8648595,1.3001245,Republic Avenue,primary
5738,103.8647622,1.3000911,Republic Avenue,primary
5738,103.8646764,1.3000616,Republic Avenue,primary
5738,103.8643956,1.299946,Republic Avenue,primary
5738,103.8642376,1.2998801,Republic Avenue,primary
5738,103.8641769,1.2998548,Republic Avenue,primary
5738,103.8641078,1.2998204,Republic Avenue,primary
5738,103.8640273,1.2997803,Republic Avenue,primary
5738,103.8637859,1.2996601,Republic Avenue,primary
5738,103.8634769,1.2994535,Republic Avenue,primary
5738,103.8632327,1.2992121,Republic Avenue,primary
5738,103.8629831,1.2988292,Republic Avenue,primary
5738,103.8629712,1.2988041,Republic Avenue,primary
5738,103.8628595,1.2985682,Republic Avenue,primary
5738,103.8627712,1.2983683,Republic Avenue,primary
5738,103.8627139,1.2981622,Republic Avenue,primary
5738,103.8625854,1.2977842,Republic Avenue,primary
5738,103.862415,1.2972415,Republic Avenue,primary
5738,103.8623654,1.2970785,Republic Avenue,primary
5738,103.8623276,1.2969376,Republic Avenue,primary
5738,103.8623165,1.2968464,Republic Avenue,primary
5738,103.8623254,1.2966165,Republic Avenue,primary
5738,103.8623603,1.2964183,Republic Avenue,primary
5742,103.9336227,1.3140981,Bedok South Avenue 1,primary
5742,103.9332437,1.3158729,Bedok South Avenue 1,primary
5742,103.9327966,1.3187963,Bedok South Avenue 1,primary
5751,103.9634471,1.3479884,Upper Changi Road East,primary
5751,103.9630633,1.3466666,Upper Changi Road East,primary
5751,103.9626756,1.3454101,Upper Changi Road East,primary
5751,103.9623092,1.3442473,Upper Changi Road East,primary
5751,103.9617597,1.3424628,Upper Changi Road East,primary
5751,103.9614529,1.3413639,Upper Changi Road East,primary
5751,103.961254,1.3406669,Upper Changi Road East,primary
5751,103.961061,1.3399711,Upper Changi Road East,primary
5751,103.9608659,1.3393675,Upper Changi Road East,primary
5751,103.9605984,1.338748,Upper Changi Road East,primary
5751,103.9604246,1.3384318,Upper Changi Road East,primary
5752,103.9669834,1.346643,Tampines Expressway,motorway
5752,103.9665637,1.3472533,Tampines Expressway,motorway
5752,103.9663419,1.3475451,Tampines Expressway,motorway
5753,103.9643199,1.3494972,Pan-Island Expressway,motorway
5753,103.9640979,1.349615,Pan-Island Expressway,motorway
5753,103.9634839,1.3499261,Pan-Island Expressway,motorway
5753,103.9631299,1.3500591,Pan-Island Expressway,motorway
5753,103.9626774,1.350224,Pan-Island Expressway,motorway
5753,103.9622292,1.3503425,Pan-Island Expressway,motorway
5753,103.9617629,1.3504274,Pan-Island Expressway,motorway
5753,103.9613154,1.3504912,Pan-Island Expressway,motorway
5753,103.9608385,1.350537,Pan-Island Expressway,motorway
5753,103.960498,1.3505483,Pan-Island Expressway,motorway
5753,103.9596234,1.350512,Pan-Island Expressway,motorway
5753,103.9589719,1.3504202,Pan-Island Expressway,motorway
5753,103.9582282,1.3502011,Pan-Island Expressway,motorway
5753,103.9579427,1.3500919,Pan-Island Expressway,motorway
5753,103.9573207,1.3498424,Pan-Island Expressway,motorway
5753,103.9569151,1.3496767,Pan-Island Expressway,motorway
5754,103.9806422,1.3389366,East Coast Parkway,motorway
5754,103.98165,1.3413302,East Coast Parkway,motorway
5755,103.9815271,1.340463,East Coast Parkway,motorway
5755,103.9812264,1.339811,East Coast Parkway,motorway
5755,103.9796489,1.3361888,East Coast Parkway,motorway
5756,103.8565915,1.3176132,Balestier Road,primary
5756,103.8577362,1.3168768,Balestier Road,primary
5756,103.8583599,1.316485,Balestier Road,primary
5756,103.8587246,1.3162474,Balestier Road,primary
5756,103.858859,1.3161289,Balestier Road,primary
5757,103.8565035,1.3174834,Balestier Road,primary
5757,103.8552038,1.3182909,Balestier Road,primary
5757,103.8547362,1.3185815,Balestier Road,primary
5757,103.854278,1.3188662,Balestier Road,primary
5757,103.8541616,1.3189342,Balestier Road,primary
5758,103.8528498,1.3195832,Moulmein Road,primary
5758,103.8529438,1.3196361,Moulmein Road,primary
5758,103.8529779,1.3196805,Moulmein Road,primary
5758,103.8529813,1.3197659,Moulmein Road,primary
5759,103.8541616,1.3189342,Balestier Road,primary
5759,103.8535914,1.3193062,Balestier Road,primary
5759,103.8531422,1.3195824,Balestier Road,primary
5759,103.8530744,1.3196323,Balestier Road,primary
5759,103.8530275,1.3196634,Balestier Road,primary
5759,103.8529813,1.3197659,Balestier Road,primary
5760,103.8534578,1.3195883,Balestier Road,primary
5760,103.8541649,1.3191495,Balestier Road,primary
5760,103.8544979,1.3189224,Balestier Road,primary
5760,103.8551665,1.3184745,Balestier Road,primary
5760,103.855456,1.3182995,Balestier Road,primary
5760,103.8565915,1.3176132,Balestier Road,primary
5764,103.8722405,1.3116615,Sims Avenue,primary
5764,103.8723442,1.311748,Sims Avenue,primary
5764,103.8729122,1.3122446,Sims Avenue,primary
5764,103.8732266,1.3124575,Sims Avenue,primary
5764,103.8733909,1.3125746,Sims Avenue,primary
5764,103.8740489,1.3128778,Sims Avenue,primary
5764,103.8749355,1.3131627,Sims Avenue,primary
5765,103.8726947,1.3104748,Geylang Road,primary
5765,103.8720527,1.310219,Geylang Road,primary
5765,103.871831,1.3101426,Geylang Road,primary
5765,103.8714831,1.3100739,Geylang Road,primary
5765,103.871371,1.3100741,Geylang Road,primary
5766,103.8365474,1.2772497,Neil Road,primary
5766,103.8364767,1.2773237,Neil Road,primary
5788,103.9069777,1.3943434,Tampines Expressway,motorway
5788,103.907186,1.3941345,Tampines Expressway,motorway
5788,103.9082255,1.393071,Tampines Expressway,motorway
5788,103.908923,1.3922637,Tampines Expressway,motorway
5788,103.9095217,1.3915719,Tampines Expressway,motorway
5788,103.9100165,1.391,Tampines Expressway,motorway
5788,103.9111708,1.3896819,Tampines Expressway,motorway
5788,103.9121552,1.3885384,Tampines Expressway,motorway
5788,103.9138941,1.3864947,Tampines Expressway,motorway
5789,103.9066046,1.3944723,Tampines Expressway,motorway
5789,103.9056646,1.3952757,Tampines Expressway,motorway
5789,103.9046574,1.3960478,Tampines Expressway,motorway
5789,103.9032182,1.3970147,Tampines Expressway,motorway
5789,103.9030191,1.3971258,Tampines Expressway,motorway
5791,103.9271164,1.377691,Tampines Expressway,motorway
5791,103.9278537,1.3775036,Tampines Expressway,motorway
5791,103.9285839,1.3772832,Tampines Expressway,motorway
5791,103.9289589,1.3771477,Tampines Expressway,motorway
5791,103.9298737,1.3767586,Tampines Expressway,motorway
5792,103.9270692,1.3775292,Tampines Expressway,motorway
5792,103.9263805,1.3776969,Tampines Expressway,motorway
5792,103.9254981,1.3779036,Tampines Expressway,motorway
5792,103.9239857,1.3782818,Tampines Expressway,motorway
5792,103.9234629,1.3784317,Tampines Expressway,motorway
5792,103.9229582,1.3785939,Tampines Expressway,motorway
5792,103.9220511,1.3789488,Tampines Expressway,motorway
5792,103.9215558,1.3791738,Tampines Expressway,motorway
5793,103.8728893,1.3556636,Boundary Road,primary
5793,103.8721257,1.3556253,Boundary Road,primary
5793,103.8704062,1.3555391,Boundary Road,primary
5793,103.8689468,1.3554519,Boundary Road,primary
5793,103.8687383,1.3554394,Boundary Road,primary
5793,103.8678355,1.3552897,Boundary Road,primary
5794,103.8522106,1.3603431,Ang Mo Kio Avenue 1,primary
5794,103.8521389,1.3604007,Ang Mo Kio Avenue 1,primary
5794,103.8505157,1.3617046,Ang Mo Kio Avenue 1,primary
5794,103.8502803,1.3618873,Ang Mo Kio Avenue 1,primary
5794,103.8492469,1.3626897,Ang Mo Kio Avenue 1,primary
5794,103.8485941,1.3630645,Ang Mo Kio Avenue 1,primary
5794,103.8485302,1.3631012,Ang Mo Kio Avenue 1,primary
5794,103.8477918,1.3634268,Ang Mo Kio Avenue 1,primary
5794,103.8474348,1.3635843,Ang Mo Kio Avenue 1,primary
5794,103.8460443,1.3639214,Ang Mo Kio Avenue 1,primary
5794,103.84576,1.3639603,Ang Mo Kio Avenue 1,primary
5794,103.8454564,1.3640027,Ang Mo Kio Avenue 1,primary
5794,103.8453855,1.3640116,Ang Mo Kio Avenue 1,primary
5794,103.8441416,1.364178,Ang Mo Kio Avenue 1,primary
5794,103.8435347,1.3642192,Ang Mo Kio Avenue 1,primary
5794,103.8432419,1.3642374,Ang Mo Kio Avenue 1,primary
5794,103.8430832,1.3642473,Ang Mo Kio Avenue 1,primary
5794,103.8429421,1.3642562,Ang Mo Kio Avenue 1,primary
5795,103.8523612,1.3603837,Ang Mo Kio Avenue 1,primary
5795,103.852751,1.3600318,Ang Mo Kio Avenue 1,primary
5795,103.853425,1.3593022,Ang Mo Kio Avenue 1,primary
5795,103.8539723,1.3584596,Ang Mo Kio Avenue 1,primary
5796,103.8763489,1.3521312,Upper Serangoon Road,primary
5796,103.8756797,1.3514927,Upper Serangoon Road,primary
5796,103.8747263,1.3505703,Upper Serangoon Road,primary
5796,103.8739795,1.3498478,Upper Serangoon Road,primary
5797,103.8764365,1.3526386,NULL,primary
5797,103.876599,1.3527902,NULL,primary
5797,103.8767578,1.3529384,NULL,primary
5797,103.877288,1.3534331,NULL,primary
5797,103.8776887,1.3537574,NULL,primary
5797,103.8779404,1.3539612,NULL,primary
5797,103.8784963,1.3543124,NULL,primary
5798,103.8764365,1.3526386,Boundary Road,primary
5798,103.8766743,1.3524418,Boundary Road,primary
5801,103.88538,1.3402091,Upper Paya Lebar Road,primary
5801,103.8849927,1.340715,Upper Paya Lebar Road,primary
5801,103.8847059,1.3409776,Upper Paya Lebar Road,primary
5802,103.8872749,1.3374564,Upper Paya Lebar Road,primary
5802,103.8872394,1.3375332,Upper Paya Lebar Road,primary
5803,103.8923612,1.3168975,Sims Avenue,primary
5803,103.8931251,1.3170131,Sims Avenue,primary
5803,103.8935024,1.3170702,Sims Avenue,primary
5803,103.8937816,1.3171139,Sims Avenue,primary
5804,103.8923612,1.3168975,Paya Lebar Road,primary
5804,103.8924615,1.3164791,Paya Lebar Road,primary
5804,103.8924626,1.3160517,Paya Lebar Road,primary
5804,103.8922998,1.315093,Paya Lebar Road,primary
5806,103.905731,1.3274052,Jalan Eunos,primary
5806,103.9056387,1.3278766,Jalan Eunos,primary
5806,103.9055426,1.3281588,Jalan Eunos,primary
5806,103.9054917,1.328274,Jalan Eunos,primary
5806,103.9054235,1.3284287,Jalan Eunos,primary
5806,103.9050445,1.3290432,Jalan Eunos,primary
5806,103.9046782,1.3294326,Jalan Eunos,primary
5807,103.9028255,1.3252972,Pan-Island Expressway,motorway
5807,103.9013915,1.3249849,Pan-Island Expressway,motorway
5807,103.8997618,1.3246637,Pan-Island Expressway,motorway
5807,103.8962922,1.323962,Pan-Island Expressway,motorway
5807,103.895167,1.3237648,Pan-Island Expressway,motorway
5807,103.894175,1.3235945,Pan-Island Expressway,motorway
5807,103.8930409,1.3233599,Pan-Island Expressway,motorway
5808,103.9059253,1.3260148,Jalan Eunos,primary
5808,103.9057993,1.32508,Jalan Eunos,primary
5808,103.9056314,1.3239636,Jalan Eunos,primary
5808,103.9056036,1.3237708,Jalan Eunos,primary
5808,103.9055292,1.3232359,Jalan Eunos,primary
5808,103.9055055,1.3230822,Jalan Eunos,primary
5808,103.9054926,1.3229988,Jalan Eunos,primary
5808,103.9054572,1.322776,Jalan Eunos,primary
5808,103.9053803,1.322206,Jalan Eunos,primary
5808,103.9053323,1.321816,Jalan Eunos,primary
5808,103.9053107,1.3216168,Jalan Eunos,primary
5808,103.9053027,1.3215487,Jalan Eunos,primary
5808,103.9052236,1.3208761,Jalan Eunos,primary
5808,103.9051967,1.3202416,Jalan Eunos,primary
5808,103.9051307,1.3196356,Jalan Eunos,primary
5808,103.9050851,1.319348,Jalan Eunos,primary
5808,103.9050791,1.319266,Jalan Eunos,primary
5809,103.9021431,1.3253343,Pan-Island Expressway,motorway
5809,103.9026879,1.3254393,Pan-Island Expressway,motorway
5809,103.9031689,1.3255295,Pan-Island Expressway,motorway
5809,103.9037988,1.3256607,Pan-Island Expressway,motorway
5809,103.9051581,1.3260522,Pan-Island Expressway,motorway
5816,103.8520406,1.2935877,Stamford Road,primary
5816,103.8519785,1.2936258,Stamford Road,primary
5816,103.8512123,1.2941032,Stamford Road,primary
5816,103.8507208,1.2944091,Stamford Road,primary
5816,103.8506317,1.2944645,Stamford Road,primary
5816,103.8505385,1.2945299,Stamford Road,primary
5817,103.8459222,1.2980223,Penang Road,primary
5817,103.8456438,1.2981218,Penang Road,primary
5817,103.8455516,1.2981548,Penang Road,primary
5817,103.8450914,1.2982916,Penang Road,primary
5817,103.8448834,1.2983585,Penang Road,primary
5817,103.8447787,1.2983861,Penang Road,primary
5817,103.844475,1.2984751,Penang Road,primary
5818,103.8518778,1.2960207,Victoria Street,primary
5818,103.8522026,1.2963704,Victoria Street,primary
5818,103.8523503,1.2965295,Victoria Street,primary
5818,103.8526694,1.2968976,Victoria Street,primary
5818,103.8527418,1.2969881,Victoria Street,primary
5818,103.8530862,1.2974185,Victoria Street,primary
5818,103.8535918,1.2980507,Victoria Street,primary
5818,103.8539794,1.2985291,Victoria Street,primary
5821,103.7680298,1.2924041,Clementi Road,primary
5821,103.7678465,1.2921605,Clementi Road,primary
5825,103.980152,1.3871008,Loyang Avenue,primary
5825,103.9800435,1.3870204,Loyang Avenue,primary
5825,103.9796166,1.3867174,Loyang Avenue,primary
5825,103.9790231,1.3862402,Loyang Avenue,primary
5825,103.9785932,1.3856222,Loyang Avenue,primary
5825,103.9784062,1.3850614,Loyang Avenue,primary
5825,103.9783486,1.3841163,Loyang Avenue,primary
5825,103.9784986,1.3823144,Loyang Avenue,primary
5825,103.9786285,1.3797501,Loyang Avenue,primary
5825,103.978657,1.3791886,Loyang Avenue,primary
5825,103.9785774,1.3781654,Loyang Avenue,primary
5825,103.9782265,1.377292,Loyang Avenue,primary
5825,103.9775133,1.3765641,Loyang Avenue,primary
5825,103.9750765,1.374084,Loyang Avenue,primary
5829,103.9613668,1.3750972,Pasir Ris Drive 3,primary
5829,103.9597104,1.3753682,Pasir Ris Drive 3,primary
5829,103.9587545,1.375478,Pasir Ris Drive 3,primary
5829,103.9571017,1.3754593,Pasir Ris Drive 3,primary
5829,103.9566707,1.3754535,Pasir Ris Drive 3,primary
5829,103.956195,1.3754225,Pasir Ris Drive 3,primary
5833,103.8667867,1.3261118,Serangoon Road,primary
5833,103.867081,1.3265218,Serangoon Road,primary
5833,103.8674176,1.3270095,Serangoon Road,primary
5836,103.8625694,1.3168587,Bendemeer Road,primary
5836,103.8615992,1.3155886,Bendemeer Road,primary
5836,103.8606487,1.3143331,Bendemeer Road,primary
5836,103.8603993,1.3140413,Bendemeer Road,primary
5840,103.7159426,1.3429386,Boon Lay Way,primary
5840,103.7160532,1.3429813,Boon Lay Way,primary
5841,103.7159234,1.342802,Boon Lay Way,primary
5841,103.7151487,1.3425128,Boon Lay Way,primary
5842,103.7075653,1.3396375,Boon Lay Way,primary
5842,103.7076327,1.3396933,Boon Lay Way,primary
5843,103.7076577,1.3395269,Boon Lay Way,primary
5843,103.7076343,1.3394976,Boon Lay Way,primary
5843,103.7074803,1.339305,Boon Lay Way,primary
5843,103.7073795,1.3391672,Boon Lay Way,primary
5843,103.707278,1.3390024,Boon Lay Way,primary
5843,103.707109,1.3386072,Boon Lay Way,primary
5843,103.707021,1.3384013,Boon Lay Way,primary
5843,103.706817,1.3378264,Boon Lay Way,primary
5843,103.7065836,1.3371142,Boon Lay Way,primary
5843,103.7063478,1.3365196,Boon Lay Way,primary
5843,103.7063246,1.3364628,Boon Lay Way,primary
5846,103.7301989,1.3260542,Ayer Rajah Expressway,motorway
5846,103.7329631,1.3266874,Ayer Rajah Expressway,motorway
5847,103.7442597,1.3187697,West Coast Road,primary
5847,103.7436651,1.3189097,West Coast Road,primary
5847,103.743356,1.3189825,West Coast Road,primary
5847,103.7429437,1.3190848,West Coast Road,primary
5847,103.739738,1.3197889,West Coast Road,primary
5847,103.7396435,1.3198097,West Coast Road,primary
5847,103.7382181,1.3201037,West Coast Road,primary
5850,103.8493751,1.3295337,Pan-Island Expressway,motorway
5850,103.8487246,1.3296056,Pan-Island Expressway,motorway
5850,103.8481647,1.3296414,Pan-Island Expressway,motorway
5850,103.8472222,1.3296783,Pan-Island Expressway,motorway
5850,103.8465056,1.3296914,Pan-Island Expressway,motorway
5850,103.8433957,1.3295118,Pan-Island Expressway,motorway
5850,103.8428945,1.3294878,Pan-Island Expressway,motorway
5850,103.842403,1.3294396,Pan-Island Expressway,motorway
5850,103.841991,1.3293657,Pan-Island Expressway,motorway
5851,103.8447824,1.3298564,Pan-Island Expressway,motorway
5851,103.8456873,1.3299001,Pan-Island Expressway,motorway
5851,103.8468413,1.3299421,Pan-Island Expressway,motorway
5851,103.8475809,1.3298975,Pan-Island Expressway,motorway
5851,103.8481768,1.3298675,Pan-Island Expressway,motorway
5851,103.8489022,1.3297992,Pan-Island Expressway,motorway
5851,103.8498225,1.3296847,Pan-Island Expressway,motorway
5852,103.8854371,1.3004381,Fort Road,primary
5852,103.8854506,1.3007283,Fort Road,primary
5852,103.8855989,1.3009156,Fort Road,primary
